timestamp,open,high,low,close,volume,EMA_10,EMA_50,EMA_200,Dist_EMA10,Dist_EMA50,Dist_EMA200,EMA_10_50_Ratio,MACD,MACD_signal,MACD_hist,BB_width,BB_pct,Volume_Delta,Return,Prev_Return,Rolling_Vol_20,Hour_sin,Hour_cos,DOW_sin,DOW_cos,Is_London,Is_NY,4h_EMA_200,4h_Dist_EMA200,1d_EMA_200,1d_Dist_EMA200,DXY,VIX
2025-10-19,4242.81,4249.26,4242.81,4244.67,56.1686,4246.681463832314,4249.148987253542,4262.354848681431,-0.00047365545295660036,-0.0010540904230418825,-0.00414907939607643,0.9994192899734441,-1.9298947681390928,-0.7937933387504739,-1.136101429388619,0.00785429949712599,0.28909528460011436,8.422999999999995,0.00043838870936951935,-5.6563085516270206e-05,0.0009629657345997388,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,3942.6036955039117,0.07614417468294864,3513.4948129099002,0.2074758113806253,100.0,20.0
2025-10-20,4242.34,4242.34,4221.0,4222.67,147.7522,4242.170949690675,4241.709532352074,4250.012399031495,-0.004596926885300789,-0.004488645959101458,-0.00643348688529141,1.0001087809844313,0.5063112220932453,1.7862542321926904,-1.279943010099445,0.00905732211943974,0.01255587753311519,90.35719999999998,-0.0046647463971375425,-0.0013934723353372647,0.0017888982542929273,0.0,1.0,0.0,1.0,0,0,3960.1269192420923,0.07592006187908944,3521.9584466122897,0.23910888392159826,100.0,20.0
2025-10-21,4363.81,4368.58,4362.0,4363.79,66.7229,4367.278797494281,4343.359244256662,4289.355984605821,-0.0007988492734384017,0.004703906491353147,0.017353191402466363,1.0055071551516832,5.6992949273017075,8.69007586350499,-2.990780936203283,0.006058642815915845,0.264639446859917,10.429799999999993,-6.874285360758403e-05,-8.248462005511215e-05,0.001640584677573726,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,3981.6454799067533,0.09448719681141904,3527.6932879395304,0.1617534931427551,100.0,20.0
2025-10-22,4098.82,4098.82,4020.0,4047.34,2034.7783,4108.900623693345,4152.207643457413,4235.2958326564785,-0.014982261517439631,-0.025255876502865034,-0.04437844251804909,0.9895701218525749,-12.67650263782889,-8.556026921998022,-4.120475715830867,0.01881463097786029,-0.45984904341661326,1826.9352999999999,-0.01243683371926485,-0.0071033498642076864,0.003495875780778116,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,3992.766494877253,0.03520453933459189,3533.30609104461,0.15805987213247044,100.0,20.0
2025-10-23,4092.05,4101.56,4087.1,4091.74,59.9886,4096.429361217403,4089.4403048115378,4145.257443953863,-0.0011447435812758444,0.0005623496168305095,-0.012910523574819706,1.001709049621691,4.029745487115633,6.618549137602502,-2.5888036504868683,0.0053226576575433225,0.11107234087251518,-44.989200000000004,-9.775696640734743e-06,-0.0005935210944235658,0.00143973491220088,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,3998.1710602409403,0.024991161772112493,3539.118567750634,0.16341397474483135,100.0,20.0
2025-10-24,4117.92,4130.21,4114.84,4126.45,117.8356,4117.47139581358,4122.090486396966,4129.485245662787,0.0021806111866493833,0.0010575977449840215,-0.0007350179216586254,0.9988794300856253,-3.214191950934037,-4.04304312368941,0.8288511727553729,0.00648450491274109,0.8391103368557002,68.93639999999999,0.002183384902342711,0.0007753501836291754,0.0014989963805583319,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,4005.137427244322,0.02992720597808488,3544.804253643663,0.15959294389100162,100.0,20.0
2025-10-25,4110.54,4113.64,4108.88,4110.43,35.5855,4110.681157141547,4105.135635620369,4111.701524280598,-6.109866757988358e-05,0.0012896929235887483,-0.00030924527791945176,1.001350874127778,2.2048246650465444,2.1172115857450278,0.08761307930151663,0.0062794205854595515,0.6193790995483798,-1.6418999999999997,-2.432776308636253e-05,-0.0005203432320123325,0.001057749976478205,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,4010.4184030103274,0.024848179659975406,3550.431375497955,0.15769875975240283,100.0,20.0
2025-10-26,4110.32,4114.5,4110.0,4110.03,34.0568,4109.210138815264,4108.85907324126,4110.430062877145,0.00019951795041856307,0.0002849761303241018,-9.732871525016835e-05,1.000085441132866,0.2770916212666634,0.08094730160843189,0.19614431965823154,0.0008260854707446096,0.8799160573983547,18.340900000000005,-7.298684047274406e-05,0.0005233461046010301,0.00023305232727298942,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,4016.1350194519523,0.022811728217381897,3555.5013120601648,0.1418811705198153,100.0,20.0
2025-10-27,4059.95,4069.28,4056.01,4067.48,189.8723,4073.7986004261606,4091.766626875037,4102.86175402374,-0.0015510340706336436,-0.005935486817728257,-0.008623676873596985,0.995608736253221,-9.129965339181581,-6.0576663405332285,-3.0722989986483524,0.01392696559523051,0.1623491130506082,36.764399999999995,0.0018522349973890684,-0.0001970074567322344,0.0012194128615552408,0.0,1.0,0.0,1.0,0,0,4020.2931075808756,0.011535699308011594,3559.846572636681,0.1214528262781524,100.0,20.0
2025-10-28,3992.19,3992.59,3980.53,3981.01,139.0441,3984.2427972361256,3997.5499214435945,4049.555697896822,-0.0008113956404383795,-0.004137514669890945,-0.016926720610960292,0.9966711799804958,-2.356711242156507,-4.4765754382599585,2.1198641961034514,0.005550415852800969,0.5021497106084779,69.29899999999999,-0.0028029657832773225,-0.00011020277310247462,0.0013991471136866696,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,4019.4472988924526,-0.007301326951230158,3563.9113828592012,0.11348447637783966,100.0,20.0
2025-10-29,3968.42,3974.48,3965.93,3969.44,252.0086,3958.7554487261414,3956.673393055502,3991.167522515247,0.0026989672416609595,0.0032266011561392035,-0.005443901412976601,1.0005262136809911,0.8284141235949392,-0.6109813623101249,1.439395485905064,0.008364570469599566,0.8579374546261975,83.1284,0.0002721527280791225,0.0014965564060438474,0.0016485761220856856,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,4015.7535201825485,-0.012837819832180632,3567.815050691448,0.10886633521916349,100.0,20.0
2025-10-30,3955.76,3964.08,3955.44,3960.51,98.1769,3950.3850287426994,3968.6539896862487,3985.1353766005923,0.0025630340292483564,-0.002052078540334604,-0.006179307419563259,0.9953966858811509,-6.8298983899571795,-10.879939828043181,4.0500414380860015,0.007273141252850806,1.0200928864718983,65.1351,0.0010818380124513194,0.0025264427584599236,0.0021560160802757073,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,4013.4642627400813,-0.01803037426093254,3572.456194465663,0.1292650715353021,100.0,20.0
2025-10-31,4034.26,4034.56,4024.64,4030.51,217.4348,4026.39157404827,4008.1570750119413,3989.895466661743,0.0010228577812141561,0.0055768585336672056,0.010179347724174505,1.0045493474170482,6.869246121484139,6.657727155837338,0.21151896564680062,0.005539960812728452,0.8757660497208585,87.14670000000001,-0.000927062031356507,0.0011415383470028129,0.001307688736286716,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,4012.5584971639796,-0.004517939657899752,3576.7119537247113,0.11839031259822834,100.0,20.0
2025-11-01,4000.16,4003.62,3995.51,4002.59,79.9967,4001.450528004718,4001.870850118128,3999.2068083946438,0.00028476473401521185,0.00017970342092643276,0.0008459656545529996,0.999894968596151,0.6926752820236288,0.15985453503821112,0.5328207469854177,0.003098660831974521,0.7362106719111736,69.1387,0.0006074757009719711,-0.0007419194480319247,0.0007073374194193573,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,4012.2428032431158,-0.0019472408890112021,3581.0074566727244,0.11935259797654664,100.0,20.0
2025-11-02,4008.42,4011.81,4007.25,4007.25,29.3134,4009.285448772211,4008.7109557934664,4004.111176075112,-0.0005076836753627607,-0.00036444528168212806,0.000783900293189374,1.000143311150412,-0.17215079125753618,0.35291581816134304,-0.5250666094188792,0.0025456012484452867,0.14725857819354377,-8.081899999999997,-0.0002893915542571124,-0.0005560209841820596,0.0005271978301871734,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,4011.9494749863316,-0.0021334952096725597,3584.968078994389,0.10992620082579761,100.0,20.0
2025-11-03,3979.05,3986.22,3967.44,3968.63,209.5791,3986.4780375131754,3996.308277496622,4000.8451524029115,-0.004477144322688703,-0.0069259615561890866,-0.00805208679060296,0.9975401697514676,-5.190842747665556,-2.2597746162059833,-2.931068131459573,0.008777900431151951,-0.24258225502647202,167.35680000000002,-0.002618715522549331,0.0002840680556672748,0.001028502154673893,0.0,1.0,0.0,1.0,0,0,4011.118618442757,-0.0013035312440565618,3589.018247362604,0.11228467643861527,100.0,20.0
2025-11-04,3992.02,3993.37,3985.0,3988.48,93.6752,3992.589677099183,3999.6262674987393,4001.68253063228,-0.0010293261846453833,-0.0027868272566651123,-0.003299244887923127,0.9982406880220944,-3.494065429884813,-2.7263233653240673,-0.7677420645607458,0.005802559261795612,0.13744248554200772,35.696600000000004,-0.0008842663219782443,0.0002881584420399985,0.0011486336500255336,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,4010.553838730333,-0.004908010095823773,3592.4029414186975,0.09374701671085472,100.0,20.0
2025-11-05,3929.45,3935.34,3925.98,3934.58,146.0414,3931.2478546055404,3945.5636677307953,3975.5029095828922,0.000847605014411862,-0.0027838019243299522,-0.010293769244703163,0.9963716684532712,-4.136681779771152,-5.932814302742839,1.7961325229716874,0.003511915250154767,0.8093549301726376,-23.929299999999984,0.0013743325579382848,-0.0008442466624285494,0.000982540009775604,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,4007.480940799965,-0.012594181119147122,3596.177439514034,0.10443382363711087,100.0,20.0
2025-11-06,3971.75,3972.41,3968.11,3972.41,26.2852,3974.3079899049308,3974.3610901224547,3971.393233881456,-0.00047756487664065296,-0.0004909191888235621,0.00025602252375043404,0.9999866393072195,-1.6503632759777247,-0.23667784976661538,-1.4136854262111094,0.005605215167496969,0.20539892969410417,-6.5198,0.00016869180762091318,-0.00015859549840524512,0.000845455605569076,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,4005.505052933846,-0.005870683627429825,3600.0588580263325,0.10727634108332205,100.0,20.0
2025-11-07,3986.26,3986.63,3980.71,3983.85,53.0988,3980.7742469511813,3983.6602032202554,3980.9944298093674,0.0007726519661782491,4.764381751010245e-05,0.00071730072497722,0.9992755515978142,-0.6573195310897972,-1.9228378772264154,1.2655183461366182,0.003931931843011271,0.7636438236871145,34.0228,-0.0006045767210368647,0.0010547304661407964,0.0006450636098299431,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,4004.6673697167366,-0.004486607265463774,3603.9588693892547,0.10767357361004141,100.0,20.0
2025-11-08,3992.02,3997.58,3992.02,3995.13,22.0432,3995.41606367564,3996.0972058179887,3990.0468027969478,-7.159796904275636e-05,-0.00024203761024140516,0.0012739693177255776,0.9998295481547954,-0.7971868847830592,-0.14473307171220845,-0.6524538130708508,0.003190757925638217,0.29444739668603526,11.434999999999999,0.0007815611684338641,-0.0007659440260120443,0.0005728240742504095,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,4004.142954879006,-0.0018737979546569234,3607.79370650976,0.10576167168365451,100.0,20.0
2025-11-09,3989.36,3991.95,3989.36,3991.94,9.2764,3989.4697898678114,3988.9916588512187,3989.95262804664,0.0006191825636735776,0.0007391194068403735,0.0004980941225693724,1.0001198626263186,0.5496042589002172,0.2859556886212498,0.26364857027896743,0.001603124906019683,1.0307204624386936,8.394200000000001,0.0006467202759339319,0.0,0.0003731914336626727,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,4003.23747313775,-0.0038862228988769177,3611.7429233604093,0.10879707802514028,100.0,20.0
2025-11-10,4004.79,4008.97,4004.65,4008.76,40.9407,4001.7070280976627,3996.4568429113424,3992.802412669994,0.0017624908202463676,0.003078516188778661,0.003996588280794872,1.0013137099667755,2.5779014820755037,1.5824126804986913,0.9954888015768124,0.003668001172921219,1.2063550196356323,4.869700000000002,0.001016308378426256,0.0008222122257210973,0.0005383327050007292,0.0,1.0,0.0,1.0,0,0,4003.2882574414766,0.010389394888367345,3616.7471728792116,0.13767144987477886,100.0,20.0
2025-11-11,4114.68,4115.06,4111.58,4115.04,20.7748,4109.840653905487,4095.360856219652,4049.175238012884,0.0012650967597910114,0.00480522827444162,0.016266216726999114,1.003535658564457,4.774245359384622,4.229260300725111,0.5449850586595115,0.004604166355902344,0.9654123203181105,-57.253600000000006,8.99221565762165e-05,0.0002333659883657635,0.000798934685544153,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,4008.803198335933,0.030843819351220124,3621.8341661838963,0.13975124497469987,100.0,20.0
2025-11-12,4128.04,4131.45,4125.72,4129.54,42.7828,4121.560468839719,4115.2994956331895,4092.222629617228,0.0019360461215136486,0.0034603810444224737,0.009119095846029887,1.0015213894427788,4.2913666475360515,2.0550916776352914,2.23627496990076,0.007059617233177714,0.9733811062777523,-9.860199999999999,0.00037548540573029143,-0.0005399228128284417,0.0008144866263100332,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,4015.0039270300463,0.022188290370079928,3627.369746619878,0.15184287565208082,100.0,20.0
2025-11-13,4178.16,4179.07,4173.19,4174.67,60.7138,4179.924371182804,4166.78809150753,4126.5923589370905,-0.0012570493425738793,0.0018916029131729132,0.011650688238877376,1.0031526152486725,2.365792806753234,4.51013698116536,-2.144344174412126,0.0031743608578683642,0.009665340843381443,20.9371,-0.0008352959197349685,0.00027771127603548607,0.0007676956769481551,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,4023.4078396515793,0.043568081421146855,3632.8282566037597,0.14950383145940158,100.0,20.0
2025-11-14,4175.95,4177.43,4170.18,4176.31,134.1511,4167.434614512998,4175.205894359953,4164.214892137906,0.0021296999972341777,0.0002644433994353932,0.0029045349904805325,0.9981387073970526,-1.0037065279457238,-4.849737758217145,3.8460312302714215,0.008449363722884743,0.9794880228448385,-26.86069999999998,8.620792873492711e-05,0.0017992299295901404,0.0014613646019692162,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,4033.040243663275,0.039835892188071785,3637.225288876359,0.12028529342453745,100.0,20.0
2025-11-15,4074.72,4078.95,4073.36,4078.15,80.6734,4074.61300243521,4086.9763184112535,4130.059089039761,0.0008680573008224578,-0.0021596206397115816,-0.012568606869939353,0.996974947977959,-1.799926870040963,-3.0848819710751716,1.2849551010342086,0.003613772035152104,0.8185000842502085,-0.10609999999999786,0.0008393194150286831,4.908324764185679e-06,0.0009010633616942801,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,4036.885398644131,0.009875088693193633,3641.769813365152,0.12416495544978277,100.0,20.0
2025-11-16,4093.96,4098.57,4093.96,4097.65,56.4855,4096.652189197797,4091.040702348368,4102.93399822429,0.00024356737065290294,0.001615554117522623,-0.0012878584511905955,1.0013716526570386,2.19510703106198,1.9455821074403687,0.24952492362161105,0.0042018234649987855,0.7312962389801029,19.776000000000003,0.000903772640115319,-0.0017069215669539561,0.0007635958816961039,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,4039.9112751045286,0.01546289525723685,3646.2379744261957,0.12192896587989922,100.0,20.0
2025-11-17,4091.3,4093.19,4080.39,4080.75,102.592,4096.272981446138,4099.840741676561,4101.497912259346,-0.003789537835112237,-0.004656459330845721,-0.005058618266592436,0.9991297807755908,-2.1846267507289667,0.18039950217490108,-2.365026252903868,0.007037188337062235,-0.19943392571653168,36.571200000000005,-0.0024616091639328985,-0.0015327914866613002,0.0014230905172894091,0.0,1.0,0.0,1.0,0,0,4043.0760963525267,0.009325548851649896,3650.0426711980745,0.10371586386897398,100.0,20.0
2025-11-18,4028.61,4031.44,4024.17,4029.16,87.858,4035.883932193232,4046.948662146182,4072.996163429912,-0.0016660370581019226,-0.004395573957379633,-0.010762633125830713,0.9972659080021335,-3.6308145258512923,-3.6163880365715606,-0.014426489279731669,0.012842659280243356,0.43316223577551544,-85.88399999999999,0.00013652351555482056,4.964516121086504e-06,0.002352080876973029,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,4042.769269760573,-0.009206379903737889,3654.211400837895,0.11350974359802936,100.0,20.0
2025-11-19,4069.0,4069.49,4063.62,4065.08,51.3004,4064.3758445874655,4055.801884603363,4054.8588965005874,0.00017325056526751675,0.002287615534639072,0.0025207050998084,1.0021139987178986,2.371495441364914,2.51379403312428,-0.1422985917593662,0.00353936175651747,0.5803339949913293,19.400900000000004,-0.0009633816662570904,0.0008682882913906287,0.0007204325810437588,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,4043.080840682806,0.003984377248928206,3658.616561028563,0.11980305442235585,100.0,20.0
2025-11-20,4097.12,4102.53,4095.25,4097.99,98.4165,4084.008925031191,4080.007552175215,4071.586628918802,0.003423370326915187,0.004407454543851891,0.0064847867643698116,1.0009807268258224,3.3042006281666545,-0.7371616369401957,4.04136226510685,0.010059126471753489,1.087775879415532,-2.328400000000002,0.00025873031757917,0.0016772329079943749,0.0009975588022249232,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,4045.4718101596295,0.0053190804064757995,3662.7583862919605,0.11251400454105458,100.0,20.0
2025-11-21,4074.87,4076.8,4070.0,4076.0,185.8037,4074.6762760092683,4069.091325757699,4068.6980305042366,0.0003248660509610113,0.001697842021526649,0.0017946698037107584,1.0013725300821381,2.881391092343165,2.6354595279065913,0.2459315644365736,0.0028283654212171525,0.682035386215596,-31.7389,0.0002773094601791204,-0.0012181850268638827,0.0011234461342215908,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,4046.526158897394,0.00105617533034081,3666.7699446373144,0.108856039890489,100.0,20.0
2025-11-22,4065.92,4065.92,4061.51,4065.57,44.3819,4064.4687472340047,4064.714985331095,4062.5794475073512,0.00027094629937674013,0.00021035046048517055,0.0007361216023686191,0.9999394205748795,-1.5999866113761527,-1.3972186353004346,-0.20276797607571817,0.008568016598525846,0.45556306621861403,4.014099999999999,-8.608137887611278e-05,0.000246007301496709,0.0012795378025530102,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,4047.056568312438,0.0032970707135745146,3670.663378024008,0.1055385858303725,100.0,20.0
2025-11-23,4058.41,4062.02,4058.41,4061.3,81.7869,4059.4421730012864,4059.6062504182614,4060.786025317542,0.0004576557368078566,0.00041722016305503767,0.00012657024508395875,0.9999595829233542,-0.00897716751524058,-0.10239567925686757,0.09341851174162699,0.0013005881252595457,0.8669814322289199,64.52430000000001,0.0007984110634144947,0.00018485153956682154,0.00044222028350037834,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,4047.807921246413,0.0030317838673056294,3674.5939911779983,0.10643244117879389,100.0,20.0
2025-11-24,4065.7,4066.17,4050.41,4053.41,89.2121,4056.5238140012707,4052.2937487708778,4056.1461378704835,-0.0007676064887190783,0.0002754615776461603,-0.0006745659001132824,1.0010438693472496,2.865963420967546,1.6767862304171843,1.1891771905503616,0.006257464959401102,0.5681174610400181,58.098600000000005,-0.0030203975216999135,0.0008566765381405883,0.0012630850120496145,0.0,1.0,0.0,1.0,0,0,4048.0555120335275,-0.001189586461750047,3679.260717633939,0.12620450628589025,100.0,20.0
2025-11-25,4143.83,4144.09,4136.93,4136.94,170.3415,4135.543170386273,4109.12082036099,4075.7501541226443,0.0003377620680467711,0.006770105055359577,0.015013149374590942,1.0064301711194177,9.800569683229696,10.99619573716909,-1.1956260539393941,0.007295626261154241,0.6824896312641834,-43.62210000000002,-0.0016072980017377558,0.0016413613388093218,0.0009513457027142179,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,4051.285726822171,0.022645717770637955,3683.731257756984,0.12075222406801335,100.0,20.0
2025-11-26,4128.56,4135.17,4126.44,4133.57,148.891,4130.105927255188,4131.09533406573,4111.032529965755,0.0008387370217193247,0.0005990338479636268,0.005482192094070402,0.9997604977056853,-0.6972020993471233,-1.033273833872713,0.3360717345255897,0.002680173361471098,0.880125114127384,52.99679999999999,0.0012159232660375885,-0.00016710096773242533,0.0010178550047526497,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,4056.0517493064226,0.025472616494906536,3688.5220910131334,0.12923547622184198,100.0,20.0
2025-11-27,4165.21,4165.45,4161.41,4162.79,202.2877,4164.593928591927,4161.238671645174,4140.722973825744,-0.0004331583397703854,0.0003728044645448934,0.005329268901528989,1.0008063120651107,1.0262689724504526,1.2895538490113105,-0.26328487656085797,0.0018807924859976016,0.32284113978405987,149.2486,-0.0005810031186903597,-6.481846029737781e-05,0.0006311674723356634,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,4062.1326016094235,0.020518138269920987,3693.2197816498187,0.126561711997919,100.0,20.0
2025-11-28,4160.99,4165.35,4160.99,4165.35,66.3302,4158.932337399474,4156.147246481734,4149.447537441444,0.0015431033928624421,0.0022142510773785406,0.003832428875185072,1.0006701136299,1.525257731327656,0.5494824488914032,0.9757752824362529,0.003079944036168004,1.2101372443578087,43.4748,0.001132037378864803,0.0001875063103087271,0.0005755739083575022,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,4067.954314327337,0.02892502633528702,3698.588938051313,0.14444185901614645,100.0,20.0
